gsm,sample_name,patient,condition,replicate,cell_type,cell_label_method,n_cells,total_cells_sample,NAB2_mean,NAB2_pct_expr,STAT6_mean,STAT6_pct_expr,IL13_mean,IL13_pct_expr,CCL17_mean,CCL17_pct_expr,GATA3_mean,GATA3_pct_expr,type2_full_genes,type2_full_mean,type2_detected_genes,type2_detected_mean,type2_sensitivity_genes,type2_sensitivity_mean
GSM6190754,MGH106-NL1,MGH106,AD non-lesional,NL1,myeloid,obs:Cell type,518,6679,0.0957871824502945,7.335907335907336,0.3244982361793518,22.393822393822393,0.017350444570183754,0.5791505791505791,0.0061501325108110905,0.5791505791505791,0.0582144670188427,4.247104247104247,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.026316914707422256,IL4R,0.18165910243988037,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03658362850546837
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,LEC,obs:Cell type,72,7147,0.018330775201320648,1.3888888888888888,0.021221786737442017,1.3888888888888888,0.0,0.0,0.0,0.0,0.11178459227085114,8.333333333333332,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.000445411802502349,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0006681177183054388
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,Pericyte/SMC,obs:Cell type,211,7147,0.04420161247253418,2.843601895734597,0.1514255851507187,8.530805687203792,0.006871513091027737,0.47393364928909953,0.0,0.0,0.11101298034191132,5.687203791469194,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.014047529548406601,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01992604322731495
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,Schwann,obs:Cell type,52,7147,0.10185876488685608,9.615384615384617,0.16236279904842377,11.538461538461538,0.0,0.0,0.0,0.0,0.11099128425121307,5.769230769230769,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0019685556180775166,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.002952833427116275
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,Sweat gland,obs:Cell type,40,7147,0.17326168715953827,12.5,0.06372684240341187,5.0,0.0,0.0,0.0,0.0,0.4733836054801941,32.5,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.008547712117433548,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.012821569107472897
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,T/NK,obs:Cell type,282,7147,0.035169705748558044,2.127659574468085,0.08867979049682617,4.609929078014184,0.03547259792685509,1.773049645390071,0.0,0.0,0.5589665174484253,27.30496453900709,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012135611847043037,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.012291318736970425
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,VEC,obs:Cell type,299,7147,0.07658572494983673,8.02675585284281,0.1623779982328415,18.394648829431436,0.0,0.0,0.0,0.0,0.11848516017198563,9.364548494983277,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.032055824995040894,"TSLP,IL4R",0.14103242754936218,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.04808373749256134
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,fibroblast,obs:Cell type,3176,7147,0.08554387837648392,7.273299748110832,0.23148033022880554,18.954659949622165,0.0003304199199192226,0.031486146095717885,0.00047967987484298646,0.031486146095717885,0.06902096420526505,5.6675062972292185,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.011103077791631222,"IL4,TSLP,IL4R",0.031477298587560654,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.015336580574512482
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,keratinocyte,obs:Cell type,2405,7147,0.1889169067144394,15.75883575883576,0.21070416271686554,18.045738045738048,0.0008181253797374666,0.08316008316008316,0.0,0.0,1.1897042989730835,64.65696465696466,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.017924988642334938,"TSLP,IL4R",0.0770675390958786,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.02675113081932068
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,melanocyte,obs:Cell type,69,7147,0.16814014315605164,13.043478260869565,0.1708202362060547,11.594202898550725,0.0,0.0,0.0,0.0,0.05007057636976242,2.898550724637681,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.006410661619156599,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.009615992195904255
GSM6190755,MGH106-NL2,MGH106,AD non-lesional,NL2,myeloid,obs:Cell type,541,7147,0.08595210313796997,6.839186691312385,0.3332233726978302,23.475046210720887,0.0,0.0,0.004781213589012623,0.18484288354898337,0.08819954842329025,6.284658040665435,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.026592984795570374,IL4R,0.21583911776542664,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03988947719335556
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,LEC,obs:Cell type,65,6595,0.07940397411584854,6.153846153846154,0.008097857236862183,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.006263422314077616,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.009395133703947067
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,Pericyte/SMC,obs:Cell type,133,6595,0.09521596133708954,7.518796992481203,0.10652335733175278,7.518796992481203,0.0,0.0,0.0,0.0,0.030555829405784607,2.2556390977443606,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.01660482957959175,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.024907244369387627
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,Schwann,obs:Cell type,21,6595,0.09688412398099899,4.761904761904762,0.15012715756893158,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.014888092875480652,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.022332139313220978
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,Sweat gland,obs:Cell type,42,6595,0.37842628359794617,19.047619047619047,0.14283210039138794,11.904761904761903,0.0,0.0,0.0,0.0,0.18228989839553833,9.523809523809524,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0027698646299540997,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.004154797177761793
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,T/NK,obs:Cell type,1121,6595,0.1576402187347412,8.831400535236396,0.07994384318590164,4.281891168599464,0.20236769318580627,10.16949152542373,0.0,0.0,0.7728275656700134,36.663693131132916,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04515273496508598,"IL13,IL4R",0.18943949043750763,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03273886814713478
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,VEC,obs:Cell type,214,6595,0.08556795865297318,8.878504672897195,0.18108001351356506,19.626168224299064,0.002654119161888957,0.46728971962616817,0.0,0.0,0.07153709977865219,6.074766355140187,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02192685753107071,IL4R,0.12987235188484192,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0324479341506958
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,fibroblast,obs:Cell type,2446,6595,0.1463700383901596,14.963205233033525,0.21955692768096924,21.668029435813573,0.0009680527145974338,0.12264922322158626,0.0003096552100032568,0.04088307440719542,0.02258429303765297,2.3303352412101392,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.015073203481733799,"CCL26,TSLP,IL4R",0.04249453544616699,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0218804981559515
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,keratinocyte,obs:Cell type,1492,6595,0.2012561857700348,19.839142091152816,0.1414804905653,15.14745308310992,0.0010566000128164887,0.13404825737265416,0.0008360045030713081,0.13404825737265416,0.6698217391967773,48.99463806970509,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.03193091228604317,"TSLP,IL4R",0.1373138129711151,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.04772027209401131
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,melanocyte,obs:Cell type,35,6595,0.23652370274066925,20.0,0.3837951719760895,34.285714285714285,0.0,0.0,0.0,0.0,0.03173984959721565,2.857142857142857,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.00756858941167593,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.011352884583175182
GSM6190756,MGH106-L1,MGH106,AD lesional,L1,myeloid,obs:Cell type,1026,6595,0.13976658880710602,14.132553606237815,0.28507426381111145,24.561403508771928,0.01221880130469799,0.7797270955165692,0.04055050015449524,2.144249512670565,0.027987001463770866,2.241715399610136,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04124826192855835,"CCL17,CCL22,IL4R",0.11744681745767593,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.059835921972990036
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,LEC,obs:Cell type,59,6918,0.055410053580999374,6.779661016949152,0.0,0.0,0.0,0.0,0.0,0.0,0.018844952806830406,1.694915254237288,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.00388840539380908,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.005832608323544264
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,Pericyte/SMC,obs:Cell type,176,6918,0.06374850869178772,5.113636363636364,0.19602899253368378,14.772727272727273,0.004962155129760504,0.5681818181818182,0.0,0.0,0.022890102118253708,1.7045454545454544,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02226259745657444,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.032566871494054794
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,Plasma,obs:Cell type,2,6918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4650764465332031,50.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,Schwann,obs:Cell type,18,6918,0.037092164158821106,5.555555555555555,0.3541274070739746,27.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.009962549433112144,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.014943824149668217
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,Sweat gland,obs:Cell type,41,6918,0.21726645529270172,19.51219512195122,0.16182708740234375,17.073170731707318,0.0,0.0,0.0,0.0,0.09830881655216217,12.195121951219512,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.007801507133990526,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.011702260933816433
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,T/NK,obs:Cell type,1131,6918,0.13703012466430664,7.780725022104333,0.07224412262439728,3.978779840848806,0.2161092460155487,10.167992926613616,0.003169397823512554,0.08841732979664013,0.7488413453102112,36.251105216622456,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.05083183944225311,"IL13,IL4R",0.21331660449504852,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03677661344408989
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,VEC,obs:Cell type,233,6918,0.10337179154157639,10.300429184549357,0.17564132809638977,16.30901287553648,0.007631942629814148,0.4291845493562232,0.0,0.0,0.04987379536032677,4.721030042918455,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.025412874296307564,IL4R,0.17940334975719452,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0368473194539547
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,fibroblast,obs:Cell type,2665,6918,0.14341768622398376,15.609756097560975,0.20781740546226501,21.575984990619137,0.0027463703881949186,0.225140712945591,0.0004996593343093991,0.0375234521575985,0.025519048795104027,2.5891181988742966,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.01589248515665531,"TSLP,IL4R",0.06302525848150253,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.022461513057351112
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,keratinocyte,obs:Cell type,1488,6918,0.18519636988639832,19.8252688172043,0.11955839395523071,14.180107526881722,0.0018377015367150307,0.2688172043010753,0.0,0.0,0.6836349964141846,51.545698924731184,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.03175969794392586,"TSLP,IL4R",0.13528120517730713,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.04733327031135559
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,melanocyte,obs:Cell type,25,6918,0.26103973388671875,24.0,0.278395414352417,28.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.015084745362401009,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.02262711711227894
GSM6190757,MGH106-L2,MGH106,AD lesional,L2,myeloid,obs:Cell type,1080,6918,0.1585589349269867,16.38888888888889,0.2902787923812866,24.35185185185185,0.013855520635843277,0.6481481481481481,0.04613263159990311,2.4074074074074074,0.021349722519516945,2.2222222222222223,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.045434921979904175,"CCL17,CCL22,IL4R",0.12891298532485962,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.06575331836938858
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,LEC,obs:Cell type,53,4695,0.005244783125817776,1.8867924528301887,0.0,0.0,0.015317623503506184,1.8867924528301887,0.01925928145647049,1.8867924528301887,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.00983118824660778,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01219384465366602
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,Pericyte/SMC,obs:Cell type,172,4695,0.18745440244674683,15.11627906976744,0.17013317346572876,14.534883720930234,0.006514020264148712,0.5813953488372093,0.014443167485296726,1.1627906976744187,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.11927378177642822,"CCL26,IL4R",0.5262534618377686,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.17782501876354218
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,Plasma,obs:Cell type,14,4695,0.18709154427051544,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,Schwann,obs:Cell type,33,4695,0.06665847450494766,6.0606060606060606,0.13334113359451294,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.008330685086548328,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01249602809548378
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,Sweat gland,obs:Cell type,60,4695,0.02524765208363533,3.3333333333333335,0.03984440118074417,6.666666666666667,0.0,0.0,0.06183265894651413,3.3333333333333335,0.06817620247602463,5.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.01049027405679226,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.015735412016510963
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,T/NK,obs:Cell type,576,4695,0.14343617856502533,8.506944444444445,0.07085292786359787,4.340277777777778,0.2156413197517395,10.069444444444445,0.02060936577618122,1.215277777777778,0.7415886521339417,38.71527777777778,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.041451334953308105,"IL13,IL4R",0.17034763097763062,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.025444872677326202
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,VEC,obs:Cell type,217,4695,0.17082954943180084,23.502304147465438,0.15948186814785004,23.502304147465438,0.0,0.0,0.01960984617471695,3.686635944700461,0.033973585814237595,5.529953917050691,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04742131754755974,"CCL26,TSLP,IL4R",0.1324036717414856,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.07113197445869446
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,fibroblast,obs:Cell type,2084,4695,0.16730248928070068,17.370441458733204,0.2230047881603241,23.272552783109404,0.0014007025165483356,0.14395393474088292,0.010323273949325085,0.8637236084452975,0.012846061028540134,1.2955854126679462,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.022619936615228653,"CCL26,TSLP,IL4R",0.06279098242521286,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03348493576049805
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,keratinocyte,obs:Cell type,748,4695,0.35742032527923584,38.903743315508024,0.13449494540691376,16.577540106951872,0.0008134942036122084,0.1336898395721925,0.009174731560051441,1.3368983957219251,0.8756329417228699,66.71122994652407,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.034391850233078,"TSLP,IL4R",0.14837265014648438,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.051452189683914185
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,melanocyte,obs:Cell type,50,4695,0.11842605471611023,8.0,0.18125243484973907,16.0,0.0,0.0,0.0,0.0,0.03958183899521828,4.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.011358793824911118,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.017038190737366676
GSM6190758,MGH108-NL1,MGH108,AD non-lesional,NL1,myeloid,obs:Cell type,688,4695,0.17251363396644592,19.331395348837212,0.18315120041370392,20.63953488372093,0.01555559504777193,0.5813953488372093,0.5003179907798767,19.186046511627907,0.008524355478584766,1.1627906976744187,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.09091180562973022,"CCL17,CCL22,IL4R",0.26060721278190613,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.13328294456005096
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,LEC,obs:Cell type,53,4571,0.019617242738604546,5.660377358490567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.0018395247170701623,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0027592871338129044
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,Pericyte/SMC,obs:Cell type,169,4571,0.0978536456823349,8.284023668639055,0.16756394505500793,12.42603550295858,0.01085742935538292,0.591715976331361,0.0,0.0,0.016877224668860435,1.183431952662722,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.08424920588731766,CCL26,0.6171252727508545,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.12456423789262772
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,Plasma,obs:Cell type,17,4571,0.12469145655632019,11.76470588235294,0.0,0.0,0.0,0.0,0.3063478171825409,11.76470588235294,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04796295613050461,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.07194443792104721
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,Schwann,obs:Cell type,39,4571,0.08762464672327042,10.256410256410255,0.1116865873336792,10.256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.012712004594504833,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.019068006426095963
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,Sweat gland,obs:Cell type,69,4571,0.057300977408885956,4.3478260869565215,0.021825304254889488,2.898550724637681,0.0,0.0,0.0039857844822108746,1.4492753623188406,0.31698712706565857,13.043478260869565,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.00350461108610034,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.0052569168619811535
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,T/NK,obs:Cell type,580,4571,0.12710708379745483,7.06896551724138,0.08883581310510635,5.0,0.18898360431194305,8.448275862068966,0.008905462920665741,0.5172413793103449,0.7002608776092529,35.172413793103445,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.04293684661388397,"IL13,IL4R",0.1763608753681183,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.030662765726447105
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,VEC,obs:Cell type,202,4571,0.14109018445014954,24.752475247524753,0.16755416989326477,24.257425742574256,0.0,0.0,0.03144129738211632,5.9405940594059405,0.0227967482060194,4.455445544554455,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.06433603167533875,"CCL26,TSLP,IL4R",0.18080174922943115,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.09610553830862045
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,fibroblast,obs:Cell type,1951,4571,0.1654442399740219,17.42696053305997,0.21780194342136383,22.603792926704255,0.0004984481493011117,0.10251153254741158,0.01592223346233368,1.6914402870322913,0.016112765297293663,1.6914402870322913,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.02462446689605713,"CCL17,CCL26,TSLP,IL4R",0.05251885950565338,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.03665124997496605
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,keratinocyte,obs:Cell type,730,4571,0.3677452504634857,38.63013698630137,0.11966678500175476,14.10958904109589,0.0021596846636384726,0.273972602739726,0.02284560352563858,2.73972602739726,0.8941802382469177,66.71232876712328,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.037035487592220306,"CCL17,TSLP,IL4R",0.1042296290397644,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.05519328638911247
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,melanocyte,obs:Cell type,62,4571,0.09961003810167313,9.67741935483871,0.15157157182693481,14.516129032258066,0.0,0.0,0.009775162674486637,1.6129032258064515,0.012568289414048195,1.6129032258064515,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.002784349489957094,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.004176524002104998
GSM6190759,MGH108-NL2,MGH108,AD non-lesional,NL2,myeloid,obs:Cell type,699,4571,0.173036128282547,18.741058655221746,0.2012963891029358,21.030042918454935,0.013723907060921192,0.5722460658082975,0.6020268797874451,23.462088698140203,0.01795784756541252,1.7167381974248928,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.1114916279911995,"CCL17,CCL22,IL4R",0.323882132768631,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.16495013236999512
GSM6190760,MGH108-L1,MGH108,AD lesional,L1,B cells,obs:Cell type,1,5573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.3359786570072174,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.5039680004119873
GSM6190760,MGH108-L1,MGH108,AD lesional,L1,LEC,obs:Cell type,83,5573,0.005952117498964071,2.4096385542168677,0.012540743686258793,2.4096385542168677,0.027571165934205055,2.4096385542168677,0.01329114381223917,3.614457831325301,0.03508308529853821,4.819277108433735,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.007357167080044746,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.006440555211156607
GSM6190760,MGH108-L1,MGH108,AD lesional,L1,Pericyte/SMC,obs:Cell type,222,5573,0.09040100872516632,6.756756756756757,0.16140975058078766,12.162162162162163,0.0,0.0,0.028001531958580017,1.3513513513513513,0.02590353414416313,2.2522522522522523,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.11733502894639969,"CCL26,IL4R",0.5021481513977051,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.17600254714488983
GSM6190760,MGH108-L1,MGH108,AD lesional,L1,Plasma,obs:Cell type,22,5573,0.12396431714296341,9.090909090909092,0.013711363077163696,4.545454545454546,0.0,0.0,0.0,0.0,0.015705589205026627,4.545454545454546,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.011786095798015594,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.01767914369702339
GSM6190760,MGH108-L1,MGH108,AD lesional,L1,Schwann,obs:Cell type,11,5573,0.09375515580177307,9.090909090909092,0.0,0.0,0.209040105342865,9.090909090909092,0.19127854704856873,9.090909090909092,0.0,0.0,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.06425946205854416,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.061549171805381775
GSM6190760,MGH108-L1,MGH108,AD lesional,L1,Sweat gland,obs:Cell type,44,5573,0.1353769153356552,18.181818181818183,0.08825129270553589,6.8181818181818175,0.0,0.0,0.006660763639956713,2.272727272727273,0.15246842801570892,9.090909090909092,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.01747533679008484,,,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.02621300518512726
GSM6190760,MGH108-L1,MGH108,AD lesional,L1,T/NK,obs:Cell type,1153,5573,0.13709859549999237,8.326105810928015,0.08741458505392075,5.377276669557675,0.37324368953704834,16.218560277536863,0.03400002047419548,1.99479618386817,0.8259809613227844,41.54379878577624,"IL13,IL4,IL5,IL31,CCL17,CCL22,CCL26,TSLP,IL4R",0.07334235310554504,"IL13,CCL17,CCL22,IL4R",0.15498164296150208,"CCL17,CCL22,CCL26,TSLP,IL4R,IL31",0.04427957162261009
